1	3.141526	0.000000
2	3.150708	0.009182
3	3.154102	0.006295
4	3.155216	0.004588
5	3.159094	0.005260
6	3.158368	0.004356
7	3.157755	0.003732
8	3.157606	0.003235
9	3.155765	0.003396
10	3.154670	0.003229
11	3.151914	0.004016
12	3.150092	0.004094
13	3.149610	0.003796
14	3.148845	0.003597
15	3.149072	0.003356
16	3.150134	0.003314
17	3.146901	0.004488
18	3.143621	0.005354
19	3.144582	0.005155
20	3.143538	0.005001
21	3.142709	0.004828
22	3.144075	0.004802
23	3.144330	0.004595
24	3.143531	0.004472
25	3.141514	0.004740
26	3.142780	0.004727
27	3.143150	0.004563
28	3.141545	0.004681
29	3.140360	0.004669
30	3.140449	0.004512
31	3.140489	0.004364
32	3.141038	0.004261
33	3.140953	0.004131
34	3.140336	0.004055
35	3.141004	0.003993
36	3.140334	0.003938
37	3.140184	0.003833
38	3.140997	0.003819
39	3.140884	0.003721
40	3.140909	0.003627
41	3.140398	0.003574
42	3.139954	0.003516
43	3.140128	0.003438
44	3.139959	0.003363
45	3.140225	0.003298
46	3.140591	0.003246
47	3.140262	0.003193
48	3.140327	0.003127
49	3.140284	0.003063
50	3.140437	0.003005
51	3.141058	0.003010
52	3.142152	0.003148
53	3.142218	0.003088
54	3.142017	0.003037
55	3.142212	0.002988
56	3.142214	0.002934
57	3.142525	0.002899
58	3.142324	0.002856
59	3.141961	0.002830
60	3.141632	0.002802
61	3.141314	0.002774
62	3.140821	0.002773
63	3.140906	0.002730
64	3.140690	0.002695
65	3.140919	0.002664
66	3.140792	0.002626
67	3.140539	0.002599
68	3.140182	0.002585
69	3.139945	0.002558
70	3.139850	0.002523
71	3.139758	0.002489
72	3.139758	0.002454
73	3.139316	0.002460
74	3.139444	0.002430
75	3.139746	0.002417
76	3.139706	0.002385
77	3.139722	0.002354
78	3.139558	0.002329
79	3.139512	0.002300
80	3.139680	0.002277
81	3.139702	0.002249
82	3.140026	0.002245
83	3.140309	0.002236
84	3.140379	0.002210
85	3.140359	0.002184
86	3.140299	0.002159
87	3.140332	0.002135
88	3.140459	0.002114
89	3.140667	0.002100
90	3.140649	0.002077
91	3.140556	0.002056
92	3.140495	0.002035
93	3.140547	0.002013
94	3.140850	0.002015
95	3.141019	0.002001
96	3.141193	0.001987
97	3.140707	0.002026
98	3.140861	0.002011
99	3.140996	0.001995
100	3.140880	0.001978
