1	-86.3006	32.3777
2	-84.2813	30.4381
3	-84.3882	33.749
4	-86.7842	36.1658
5	-84.8754	38.1867
6	-81.6123	38.3362
7	-81.0332	34.0003
8	-78.6391	35.7804
9	-77.4336	37.5389
10	-76.4909	38.9788
11	-75.5197	39.1573
12	-74.7699	40.2206
13	-72.6822	41.764
14	-71.415	41.8309
15	-71.0637	42.3582
16	-69.7817	44.3072
17	-71.538	43.2069
18	-72.5805	44.2624
19	-73.7579	42.6528
20	-76.8836	40.2644
21	-82.9991	39.9613
22	-84.5553	42.7336
23	-86.1626	39.7686
24	-89.655	39.7984
25	-89.3844	43.0747
26	-93.6037	41.5911
27	-93.1022	44.9551
28	-100.783	46.8209
29	-112.018	46.5857
30	-116.2	43.6178
31	-123.03	44.9385
32	-122.905	47.0358
33	-134.42	58.3016
34	-157.857	21.3074
35	-121.494	38.5767
36	-119.766	39.1639
37	-111.888	40.7775
38	-112.097	33.4481
39	-105.94	35.6822
40	-104.985	39.7392
41	-104.82	41.1403
42	-100.346	44.367
43	-96.6997	40.8081
44	-95.678	39.0482
45	-92.1729	38.5792
46	-92.289	34.7466
47	-97.5033	35.4922
48	-97.7403	30.2747
49	-91.1874	30.4571
50	-90.1821	32.3038
1	-86.3006	32.3777
