1	-86.3006	32.3777
2	-90.1821	32.3038
3	-84.3882	33.749
4	-112.018	46.5857
5	-100.783	46.8209
6	-95.678	39.0482
7	-84.5553	42.7336
8	-97.7403	30.2747
9	-84.8754	38.1867
10	-72.6822	41.764
11	-100.346	44.367
12	-92.1729	38.5792
13	-86.7842	36.1658
14	-104.985	39.7392
15	-89.655	39.7984
16	-84.2813	30.4381
17	-71.538	43.2069
18	-81.6123	38.3362
19	-93.1022	44.9551
20	-71.415	41.8309
21	-81.0332	34.0003
22	-77.4336	37.5389
23	-73.7579	42.6528
24	-76.8836	40.2644
25	-78.6391	35.7804
26	-119.766	39.1639
27	-104.82	41.1403
28	-157.857	21.3074
29	-121.494	38.5767
30	-122.905	47.0358
31	-112.097	33.4481
32	-69.7817	44.3072
33	-72.5805	44.2624
34	-116.2	43.6178
35	-91.1874	30.4571
36	-92.289	34.7466
37	-71.0637	42.3582
38	-76.4909	38.9788
39	-93.6037	41.5911
40	-74.7699	40.2206
41	-75.5197	39.1573
42	-82.9991	39.9613
43	-97.5033	35.4922
44	-105.94	35.6822
45	-86.1626	39.7686
46	-96.6997	40.8081
47	-123.03	44.9385
48	-111.888	40.7775
49	-134.42	58.3016
50	-89.3844	43.0747
1	-86.3006	32.3777
