1	7.626
2	6.86768
3	5.32103
4	5.00058
5	4.8296
6	4.8296
7	4.10535
8	4.09486
9	3.83872
10	3.54643
11	3.47253
12	3.24724
13	2.84107
14	2.8116
15	2.75208
16	2.65523
17	2.65523
18	2.47399
19	2.47399
20	2.34898
21	2.30752
22	2.24738
23	2.03435
24	2.03435
25	1.92644
26	1.88275
27	1.82123
28	1.8075
29	1.8075
30	1.76109
31	1.64204
32	1.64204
33	1.63989
34	1.55184
35	1.55184
36	1.50205
37	1.50205
38	1.44187
39	1.44187
40	1.40431
41	1.3969
42	1.33722
43	1.32981
44	1.32981
45	1.32303
46	1.32303
47	1.32303
48	1.32303
49	1.32303
50	1.23508
51	1.23508
52	1.23508
53	1.23508
54	1.23508
55	1.23508
56	1.23508
57	1.23508
58	1.21358
59	1.21358
60	1.21358
61	1.21358
62	1.21358
63	1.21358
64	1.17813
65	1.17813
66	1.17813
67	1.17813
68	1.16505
69	1.14296
70	1.14296
71	1.09957
72	1.07912
73	1.07912
74	1.06604
75	1.06604
76	1.06604
77	1.06604
78	1.06604
79	1.06294
80	1.06294
81	1.06294
82	1.06294
83	1.06294
84	1.06294
85	1.06294
86	1.06294
87	1.05988
88	1.05988
89	1.05988
90	1.05988
91	1.05988
92	1.05988
93	1.05988
94	1.05988
95	1.05988
96	1.05988
97	1.05988
98	1.05988
99	1.05988
100	1.05988
101	1.05988
102	1.05988
103	1.05988
104	1.05988
105	1.05988
106	1.05988
107	1.05988
108	1.05988
109	1.05988
110	1.05988
111	1.05988
112	1.05988
113	1.05988
114	1.05988
115	1.05988
116	1.05988
117	1.05988
118	1.05988
119	1.05988
120	1.05988
121	1.05988
122	1.05988
123	1.05988
124	1.05988
125	1.05988
126	1.05988
127	1.05988
128	1.05988
129	1.05988
130	1.05988
131	1.05988
132	1.05988
133	1.05988
134	1.05988
135	1.05988
136	1.05988
137	1.05988
138	1.05988
139	1.05988
140	1.05988
141	1.05988
142	1.05988
143	1.05988
144	1.05988
145	1.05988
146	1.05988
147	1.05988
148	1.05988
149	1.05988
150	1.05988
151	1.05988
152	1.05988
153	1.05988
154	1.05988
155	1.05988
156	1.05988
157	1.05988
158	1.05988
159	1.05988
160	1.05988
161	1.05988
162	1.05988
163	1.05988
164	1.05988
165	1.05988
166	1.05988
167	1.05988
168	1.05988
169	1.05988
170	1.05988
171	1.05988
172	1.05988
173	1.05988
174	1.05988
175	1.05988
176	1.05988
177	1.05988
178	1.05988
