           1    0.809356    0.809356           0
           2    0.807527    0.808442 0.000646631
           3     0.81157    0.809484 0.000954319
           4    0.808695    0.809287 0.000735836
           5    0.809949     0.80942 0.000600474
           6    0.807235    0.809055 0.000600762
           7    0.813071    0.809629 0.000739771
           8    0.804565    0.808996  0.00087728
           9    0.812678    0.809405 0.000869986
          10    0.807771    0.809242  0.00079818
          11    0.808644    0.809188 0.000727463
          12    0.807998    0.809088 0.000673557
          13    0.811997    0.809312  0.00065785
          14    0.810698    0.809411 0.000618268
          15    0.813219    0.809665 0.000626997
          16     0.80682    0.809487 0.000612502
          17    0.812297    0.809653 0.000598354
          18    0.804677    0.809376 0.000625708
          19    0.806869    0.809244  0.00060653
          20    0.813314    0.809448 0.000609386
          21    0.810995    0.809521 0.000584807
          22    0.811821    0.809626 0.000567491
          23    0.812009    0.809729   0.0005522
          24    0.806777    0.809606 0.000542717
          25    0.811741    0.809692 0.000527684
          26    0.808108    0.809631 0.000510894
          27    0.811977    0.809718 0.000499308
          28    0.811842    0.809794 0.000487202
          29    0.809113     0.80977 0.000470967
          30    0.811957    0.809843 0.000460874
          31    0.812043    0.809914 0.000451436
          32    0.806336    0.809802 0.000450964
          33    0.809843    0.809804   0.0004373
          34     0.80673    0.809713 0.000433681
          35    0.813196    0.809813 0.000432558
          36    0.809803    0.809812 0.000420542
          37    0.803261    0.809635 0.000444894
          38    0.809343    0.809628 0.000433253
          39    0.807842    0.809582 0.000424557
          40    0.810091    0.809595 0.000414134
          41    0.817956    0.809798 0.000451461
          42     0.80894    0.809778 0.000441174
          43    0.812194    0.809834 0.000434477
          44    0.807389    0.809779 0.000428141
          45    0.807883    0.809737 0.000420694
          46    0.813963    0.809828 0.000421462
          47    0.806068    0.809748  0.00042002
          48    0.808137    0.809715 0.000412609
          49    0.811755    0.809756 0.000406284
          50     0.81229    0.809807 0.000401304
