           1   -0.403715   -0.403715           0
           2   -0.392237   -0.397976  0.00405806
           3   -0.397705   -0.397885  0.00270638
           4   -0.408057   -0.400428  0.00299499
           5   -0.469682   -0.414279    0.012618
           6   -0.417138   -0.414756    0.010524
           7   -0.400627   -0.412737  0.00921207
           8   -0.394037     -0.4104  0.00835187
           9   -0.399326   -0.409169  0.00751397
          10   -0.400924   -0.408345  0.00680766
          11   -0.406468   -0.408174  0.00619092
          12   -0.393644   -0.406963  0.00579222
          13    -0.39288    -0.40588  0.00544702
          14   -0.406894   -0.405952  0.00505843
          15   -0.417906   -0.406749  0.00478357
          16   -0.378319   -0.404972   0.0048033
          17   -0.379546   -0.403477   0.0047479
          18   -0.423607   -0.404595  0.00461397
          19   -0.450448   -0.407008  0.00496229
          20   -0.401013   -0.406709  0.00472322
          21   -0.399717   -0.406376  0.00451002
          22   -0.385443   -0.405424  0.00440425
          23   -0.417264   -0.405939  0.00424274
          24   -0.412625   -0.406218  0.00407509
          25   -0.404565   -0.406151  0.00391263
          26   -0.381851   -0.405217  0.00387216
          27   -0.415598   -0.405601  0.00374778
          28   -0.394804   -0.405216  0.00363372
          29    -0.40124   -0.405079    0.003511
          30   -0.412973   -0.405342  0.00340382
           1    -5.04081    -5.04081           0
           2    -5.01004    -5.02543   0.0108778
           3    -5.02424    -5.02503  0.00725903
           4    -5.04922    -5.03108   0.0075551
           5    -4.99799    -5.02446  0.00846007
           6    -4.96457    -5.01448   0.0115214
           7    -5.03469    -5.01737   0.0102309
           8    -5.01925     -5.0176  0.00895474
           9    -4.99737    -5.01535  0.00823708
          10    -5.06663    -5.02048  0.00886687
          11    -5.04205    -5.02244  0.00827473
          12    -5.04194    -5.02407  0.00774313
          13    -5.01757    -5.02357   0.0071636
          14    -5.06274    -5.02637  0.00717755
          15    -5.01116    -5.02535  0.00677023
          16    -5.02014    -5.02503  0.00635492
          17    -5.01046    -5.02417  0.00603861
          18    -5.00648    -5.02319  0.00578253
          19    -5.03315    -5.02371  0.00550194
          20    -4.99106    -5.02208  0.00546367
          21     -5.0095    -5.02148  0.00523624
          22    -5.03458    -5.02208  0.00503198
          23    -5.01691    -5.02185   0.0048182
          24    -4.97356    -5.01984   0.0050201
          25    -5.02088    -5.01988  0.00481947
          26    -5.06634    -5.02167  0.00495426
          27    -5.01093    -5.02127  0.00478671
          28    -5.01163    -5.02093  0.00462811
          29    -4.96732    -5.01908  0.00482349
          30    -5.02167    -5.01916  0.00466348
          31    -5.00611    -5.01874  0.00453203
          32    -5.03853    -5.01936  0.00443237
          33    -5.00541    -5.01894  0.00431818
          34    -5.02525    -5.01912  0.00419516
          35    -5.01943    -5.01913  0.00407531
          36    -5.00673    -5.01879  0.00397664
          37    -5.03076    -5.01911   0.0038823
          38    -4.97545    -5.01796  0.00394649
          39    -5.05279    -5.01885  0.00394504
          40    -5.01313    -5.01871  0.00384901
          41    -4.99567    -5.01815  0.00379594
          42    -5.02961    -5.01842  0.00371535
          43    -5.00579    -5.01813  0.00364054
          44    -5.03479    -5.01851  0.00357743
          45    -5.01375     -5.0184   0.0034995
          46    -5.06266    -5.01936  0.00355323
          47    -4.98165    -5.01856  0.00356707
          48    -5.00947    -5.01837  0.00349778
          49    -5.03075    -5.01862  0.00343551
          50    -5.02427    -5.01874  0.00336866
           1    -7.19985    -7.19985           0
