1	33884.5
2	29906.6
3	26555.5
4	23798.1
5	21645.6
6	19839.5
7	18397.7
8	17052.1
9	15928
10	14971.4
11	14269.8
12	13722.3
13	13073.4
14	12535
15	12123.7
16	11632
17	11232
18	10946
19	10663.8
20	10385.8
21	10172.8
22	10009.4
23	9766.91
24	9599.19
25	9401.46
26	9238.19
27	9071.78
28	8891.18
29	8840.45
30	8676.38
31	8581.1
32	8654.3
33	8448
34	8424.73
35	8278.73
36	8104.78
37	8019.31
38	7912.14
39	7768.77
40	7726.41
41	7664.38
42	7701.26
43	7647.28
44	7610.26
45	7610.68
46	7562.75
47	7444.19
48	7422.8
49	7380.44
50	7347.14
51	7365.02
52	7382.15
53	7251.82
54	7203.76
55	7139.21
56	7122.23
57	7141.11
58	7143.53
59	7179.62
60	7196.03
61	7115.47
62	7113.78
63	7097.9
64	7037.33
65	7009.25
66	6954
67	6913.78
68	6961.42
69	6904.29
70	6861.37
71	6823.15
72	6782.24
73	6832.12
74	6783.82
75	6836.22
76	6752.96
77	6661.1
78	6669.03
79	6621.37
80	6673.5
81	6678.65
82	6621.28
83	6601.67
84	6537.3
85	6592.49
86	6511.12
87	6535.61
88	6433.92
89	6425.4
90	6388.2
91	6481.9
92	6331.44
93	6452.33
94	6485.64
95	6369.75
96	6420.57
97	6375.37
98	6380.83
99	6389.27
100	6383.25
101	6332.21
102	6338.49
103	6281.86
104	6366.12
105	6264.16
106	6294.11
107	6231.97
108	6274.66
109	6242.39
110	6352.56
111	6306.12
112	6277.66
113	6267.15
114	6269.61
115	6220.25
116	6190.08
117	6208.24
118	6197.33
119	6257.93
120	6305.3
121	6324.89
122	6301.67
123	6321.74
124	6269.91
125	6253.68
126	6158.22
127	6216.47
128	6227.66
129	6250.32
130	6167.49
131	6192.99
132	6215.98
133	6257.9
134	6237.55
135	6247.36
136	6285.77
137	6291.23
138	6148.52
139	6141.25
140	6120.54
141	6114.43
142	6184.96
143	6166.32
144	6177.76
145	6238.61
146	6174.23
147	6202.12
148	6253.81
149	6233.12
150	6253
151	6217.88
152	6202.88
153	6181.53
154	6156.62
155	6201.23
156	6190.7
157	6250.45
158	6207.59
159	6220.48
160	6145.37
161	6176.04
162	6188.26
163	6227.08
164	6108.07
165	6148.18
166	6219.08
167	6223.62
168	6168.36
169	6154.97
170	6129.73
171	6193.37
172	6169.22
173	6172.46
174	6158.96
175	6164.65
176	6160.03
177	6134.52
178	6105.61
179	6106.05
180	6223.33
181	6168.81
182	6099.2
183	6156.85
184	6155.25
185	6248.7
186	6155.44
187	6160.45
188	6266.52
189	6159.67
190	6136.14
191	6178.66
192	6206.37
193	6186.63
194	6155.2
195	6176.17
196	6131.51
197	6079.26
198	6117.74
199	6142.42
200	6178.71
201	6145.65
202	6204.99
203	6194.84
204	6136.39
205	6148.79
206	6100.3
207	6079.18
208	6079.43
209	6120.34
210	6198.8
211	6207.35
212	6212.32
213	6196.55
214	6219.03
215	6147.6
216	6166.69
217	6169.3
218	6233.55
219	6228.82
220	6144.37
221	6112.72
222	6154.24
223	6191.35
224	6087.79
225	6058.09
226	6133.54
227	6110.2
228	6117.74
229	6055.21
230	6081.88
231	6161.83
232	6128.84
233	6135.41
234	6162.95
235	6124.71
236	6090.23
237	6132.52
238	6229.1
239	6133.76
240	6145.6
241	6160.89
242	6139.1
243	6155.79
244	6183.15
245	6223.87
246	6161.49
247	6112.59
248	6107.08
249	6101.41
250	6136.68
251	6098.98
252	6115.97
253	6194.87
254	6082.5
255	6080.47
256	6148.09
257	6115.51
258	6106.18
259	6196.53
260	6243.06
261	6168.14
262	6178.36
263	6171.41
264	6117.17
265	6203.68
266	6148.26
267	6136.87
268	6186.82
269	6116.11
270	6253.69
271	6166.37
272	6175.45
273	6154.37
274	6159.7
275	6112.16
276	6166.4
277	6198.46
278	6204.89
279	6182.94
280	6201.09
281	6197.18
282	6152.81
283	6185.01
284	6169.57
285	6175.08
286	6145.36
287	6142.42
288	6213.61
289	6167.42
290	6138.85
291	6220.97
292	6177.29
293	6187.72
294	6121.67
295	6173.67
296	6158.14
297	6173.49
298	6179.62
299	6274.68
300	6217.64
301	6224.53
302	6178.39
303	6225.28
304	6254.39
305	6274.3
306	6256.42
307	6210.62
308	6150.03
309	6107.2
310	6125.4
311	6199.76
312	6211.93
313	6143.08
314	6129.97
315	6192.53
316	6210.24
317	6147.53
318	6258.81
319	6215
320	6214.62
321	6261.17
322	6308.88
323	6358.72
324	6353.14
325	6357.68
326	6292.19
327	6201.09
328	6221.28
329	6210.41
330	6174.87
331	6187.32
332	6143.42
333	6188.37
334	6138.78
335	6114.91
336	6196.45
337	6122.89
338	6212.38
339	6198.46
340	6163.8
341	6124.57
342	6185.25
343	6234.88
344	6164.55
345	6154.33
346	6126.17
347	6118.07
348	6154.24
349	6098.68
350	6163.74
351	6192.99
352	6173.82
353	6092.38
354	6184.2
355	6196.41
356	6124.66
357	6120.52
358	6182.01
359	6228.83
360	6247.72
361	6165.35
362	6228.29
363	6141.41
364	6167.03
365	6187.7
366	6203.69
367	6209.96
368	6215.61
369	6229.12
370	6199.57
371	6120.12
372	6151.21
373	6165.45
374	6131.31
375	6141.19
376	6203.67
377	6129.8
378	6110.44
379	6090.37
380	6122.4
381	6074.97
382	6155.22
383	6162.39
384	6180.65
385	6140.19
386	6168.59
387	6203
388	6234.86
389	6231.22
390	6216.84
391	6259.49
392	6238.14
393	6273.22
394	6171.52
395	6192.98
396	6216.81
397	6135.04
398	6225.66
399	6211.21
400	6206.37
401	6196.99
402	6213.07
403	6199.71
404	6157.74
405	6192.81
406	6120.44
407	6213.59
408	6222.13
409	6194.28
410	6112.69
411	6140.2
412	6187.44
413	6161.97
414	6135.33
415	6148.61
416	6250
417	6169.01
418	6198.86
419	6182.98
420	6215.46
421	6184.08
422	6225
423	6210.9
424	6161.52
425	6194.94
426	6195.37
427	6151.48
428	6148.37
429	6145.11
430	6221.31
431	6197.76
432	6258.81
433	6180.53
434	6207.8
435	6162.16
436	6178.76
437	6189.23
438	6136.44
439	6149.88
440	6155.68
441	6270.81
442	6225.61
443	6230.94
444	6215.02
445	6206.31
446	6151.66
447	6181.04
448	6169.03
449	6144.34
450	6142.31
451	6235.77
452	6196.56
453	6132.54
454	6160.09
455	6155.48
456	6191.21
457	6184.46
458	6226.87
459	6152.28
460	6186.3
461	6141.04
462	6111.53
463	6196.41
464	6068.03
465	6093.5
466	6160.53
467	6126.7
468	6115.91
469	6166.23
470	6169.44
471	6154.22
472	6111
473	6176.78
474	6164.77
