1	-86.3006	32.3777
2	-75.5197	39.1573
3	-92.289	34.7466
4	-71.415	41.8309
5	-81.6123	38.3362
6	-104.82	41.1403
7	-105.94	35.6822
8	-112.097	33.4481
9	-116.2	43.6178
10	-95.678	39.0482
11	-84.5553	42.7336
12	-82.9991	39.9613
13	-77.4336	37.5389
14	-121.494	38.5767
15	-134.42	58.3016
16	-92.1729	38.5792
17	-71.0637	42.3582
18	-73.7579	42.6528
19	-74.7699	40.2206
20	-90.1821	32.3038
21	-81.0332	34.0003
22	-97.7403	30.2747
23	-93.6037	41.5911
24	-100.783	46.8209
25	-72.5805	44.2624
26	-72.6822	41.764
27	-84.8754	38.1867
28	-112.018	46.5857
29	-122.905	47.0358
30	-84.2813	30.4381
31	-89.655	39.7984
32	-93.1022	44.9551
33	-89.3844	43.0747
34	-71.538	43.2069
35	-100.346	44.367
36	-76.4909	38.9788
37	-69.7817	44.3072
38	-119.766	39.1639
39	-123.03	44.9385
40	-157.857	21.3074
41	-97.5033	35.4922
42	-84.3882	33.749
43	-78.6391	35.7804
44	-86.7842	36.1658
45	-104.985	39.7392
46	-96.6997	40.8081
47	-86.1626	39.7686
48	-76.8836	40.2644
49	-111.888	40.7775
50	-91.1874	30.4571
1	-86.3006	32.3777
