1	0.506394	0.000000
2	0.505419	0.000975
3	0.506531	0.001246
4	0.503660	0.003003
5	0.502191	0.002751
6	0.500854	0.002614
7	0.503536	0.003474
8	0.504052	0.003053
9	0.503583	0.002733
10	0.501214	0.003404
11	0.499985	0.003315
12	0.500160	0.003032
13	0.500513	0.002811
14	0.500319	0.002610
15	0.500069	0.002442
16	0.502089	0.003050
17	0.501955	0.002868
18	0.502030	0.002705
19	0.502410	0.002587
20	0.502239	0.002460
21	0.502193	0.002340
22	0.502628	0.002273
23	0.501909	0.002288
24	0.501397	0.002250
25	0.501469	0.002159
26	0.500565	0.002263
27	0.500407	0.002183
28	0.500215	0.002113
29	0.500182	0.002039
30	0.500143	0.001970
31	0.499822	0.001932
32	0.499685	0.001876
33	0.499734	0.001819
34	0.499716	0.001765
35	0.500207	0.001782
36	0.500321	0.001736
37	0.500405	0.001690
38	0.500574	0.001654
39	0.500453	0.001616
40	0.500522	0.001576
41	0.500891	0.001581
42	0.501175	0.001569
43	0.501354	0.001542
44	0.501247	0.001511
45	0.501008	0.001496
46	0.501151	0.001470
47	0.501207	0.001439
48	0.501334	0.001415
49	0.501198	0.001392
50	0.501583	0.001417
51	0.501586	0.001389
52	0.501462	0.001368
53	0.501321	0.001349
54	0.501434	0.001329
55	0.501337	0.001308
56	0.501292	0.001285
57	0.501591	0.001298
58	0.501867	0.001304
59	0.501889	0.001282
60	0.501892	0.001261
61	0.502039	0.001249
62	0.502280	0.001252
63	0.502342	0.001233
64	0.502278	0.001216
65	0.502368	0.001200
66	0.502462	0.001186
67	0.502576	0.001173
68	0.502263	0.001198
69	0.502119	0.001189
70	0.502078	0.001173
71	0.502065	0.001156
72	0.501637	0.001218
73	0.501591	0.001202
74	0.501591	0.001185
75	0.501622	0.001170
76	0.501501	0.001161
77	0.501553	0.001147
78	0.501685	0.001140
79	0.501712	0.001125
80	0.501896	0.001126
81	0.501825	0.001114
82	0.501580	0.001128
83	0.501557	0.001114
84	0.501375	0.001116
85	0.501241	0.001111
86	0.501197	0.001099
87	0.501336	0.001095
88	0.501387	0.001084
89	0.501342	0.001072
90	0.501367	0.001061
91	0.501434	0.001051
92	0.501335	0.001044
93	0.501397	0.001035
94	0.501369	0.001024
95	0.501288	0.001016
96	0.501285	0.001006
97	0.501435	0.001007
98	0.501277	0.001009
99	0.501490	0.001021
100	0.501438	0.001012
