1	1.000000	0.000000
2	1.413806	0.003950
3	1.729676	0.005537
4	1.997748	0.006760
5	2.241778	0.007900
6	2.455187	0.007841
7	2.650344	0.008778
8	2.838215	0.009692
9	3.010278	0.010589
10	3.174364	0.012371
11	3.317685	0.012281
12	3.473001	0.013007
13	3.616707	0.014041
14	3.757612	0.014005
15	3.888883	0.013395
16	4.014411	0.013471
17	4.142017	0.013848
18	4.270648	0.014150
19	4.383881	0.016016
20	4.493033	0.016107
21	4.601187	0.015618
22	4.708813	0.016411
23	4.805072	0.017089
24	4.905711	0.017753
25	5.007992	0.017634
26	5.104179	0.017832
27	5.195270	0.018242
28	5.278163	0.019087
29	5.360791	0.020017
30	5.455736	0.019967
31	5.539449	0.020484
32	5.623710	0.020877
33	5.707489	0.021271
34	5.800302	0.021712
35	5.889952	0.022437
36	5.968377	0.023140
37	6.048883	0.022458
38	6.143460	0.022867
39	6.227137	0.023116
40	6.320163	0.023485
41	6.390167	0.024082
42	6.459663	0.023579
43	6.546792	0.024142
44	6.622440	0.024473
45	6.706945	0.025567
46	6.775004	0.026543
47	6.851891	0.026625
48	6.924461	0.027344
49	7.001396	0.028342
50	7.067694	0.027172
51	7.139567	0.027047
52	7.211768	0.027760
53	7.284688	0.028845
54	7.351533	0.028017
55	7.407448	0.028119
56	7.465687	0.028592
57	7.530795	0.029023
58	7.595849	0.028340
59	7.658164	0.028273
60	7.723087	0.028472
61	7.794815	0.028612
62	7.855761	0.028339
63	7.923892	0.028834
64	7.996425	0.029635
65	8.054371	0.030152
66	8.118076	0.030057
67	8.185654	0.030891
68	8.246603	0.030553
69	8.311732	0.030670
70	8.376473	0.030692
71	8.436020	0.031239
72	8.500331	0.031566
73	8.550030	0.031751
74	8.609103	0.031773
75	8.665028	0.033346
76	8.725422	0.032728
77	8.784727	0.032593
78	8.844327	0.033304
79	8.900151	0.033892
80	8.956759	0.033252
81	9.012840	0.033415
82	9.072063	0.034130
83	9.130170	0.034449
84	9.192565	0.034435
85	9.245877	0.035357
86	9.289974	0.035038
87	9.339069	0.035411
88	9.382434	0.034439
89	9.442410	0.034327
90	9.481853	0.034882
91	9.533093	0.034535
92	9.589506	0.034539
93	9.636283	0.034444
94	9.683964	0.034566
95	9.753215	0.033785
96	9.801716	0.033174
97	9.853713	0.033229
98	9.910716	0.033079
99	9.961033	0.033444
100	10.001459	0.033550
