1	1.000000	0.000000
2	1.401515	0.004424
3	1.720035	0.006542
4	1.985816	0.007960
5	2.219553	0.009266
6	2.440418	0.009980
7	2.639609	0.011429
8	2.821029	0.011223
9	2.991656	0.012080
10	3.164217	0.013315
11	3.318753	0.013667
12	3.464982	0.014248
13	3.610851	0.015217
14	3.741290	0.014882
15	3.869050	0.015508
16	3.991648	0.015410
17	4.117083	0.015630
18	4.243775	0.015741
19	4.370358	0.017139
20	4.469483	0.017585
21	4.583159	0.018070
22	4.698362	0.018706
23	4.794542	0.019070
24	4.895583	0.019665
25	4.995682	0.019433
26	5.102375	0.019742
27	5.202871	0.020719
28	5.293954	0.021921
29	5.394187	0.022033
30	5.496525	0.021913
31	5.591862	0.021928
32	5.684456	0.022529
33	5.762219	0.022144
34	5.843499	0.022566
35	5.928597	0.023354
36	6.008408	0.023587
37	6.089426	0.023471
38	6.179155	0.024092
39	6.260582	0.025479
40	6.340729	0.027377
41	6.413656	0.028463
42	6.491564	0.029016
43	6.572146	0.028932
44	6.663828	0.029393
45	6.743836	0.029712
46	6.814388	0.030873
47	6.885927	0.031434
48	6.965544	0.031906
49	7.031016	0.031499
50	7.097060	0.031676
51	7.165225	0.031962
52	7.234591	0.032665
53	7.302291	0.032519
54	7.361002	0.032443
55	7.428375	0.034007
56	7.498424	0.034240
57	7.561128	0.034431
58	7.626601	0.035265
59	7.684828	0.036691
60	7.750312	0.037184
61	7.817688	0.036545
62	7.886342	0.036907
63	7.942606	0.036852
64	8.018028	0.037739
65	8.088050	0.039324
66	8.159283	0.039179
67	8.224788	0.039124
68	8.290321	0.038805
69	8.348584	0.039892
70	8.412274	0.040676
71	8.474649	0.040438
72	8.532668	0.040197
73	8.586928	0.040157
74	8.644463	0.039454
75	8.696773	0.039133
76	8.752431	0.039160
77	8.810267	0.039723
78	8.856175	0.040418
79	8.909372	0.041072
80	8.955872	0.041900
81	9.013745	0.042357
82	9.070935	0.042160
83	9.133165	0.041845
84	9.191762	0.041750
85	9.242731	0.042253
86	9.304486	0.041322
87	9.361669	0.041636
88	9.408587	0.041241
89	9.457977	0.041144
90	9.509197	0.042493
91	9.547941	0.041693
92	9.601448	0.041903
93	9.658783	0.042627
94	9.706995	0.041067
95	9.759642	0.041641
96	9.813470	0.041063
97	9.861965	0.041767
98	9.909639	0.041934
99	9.960738	0.040707
100	10.007955	0.041138
