1	-0.419918378	-0.419918378	0
2	-0.433160895	-0.426539636	0.00662125832
3	-0.445387168	-0.432822147	0.00735415722
4	-0.463947981	-0.440603605	0.00935910834
5	-0.422223758	-0.436927636	0.00812825296
6	-0.403662284	-0.431383411	0.00864778002
7	-0.440574881	-0.432696478	0.0074257228
8	-0.380429128	-0.426163059	0.00916741942
9	-0.483875682	-0.432575573	0.0103192056
10	-0.460532919	-0.435371307	0.00964390663
11	-0.431349623	-0.4350057	0.00873090006
12	-0.444196031	-0.435771561	0.00800689637
13	-0.424309731	-0.434889881	0.00741785757
14	-0.374366342	-0.430566771	0.00811500043
15	-0.452220835	-0.432010376	0.00769134541
16	-0.467280184	-0.434214739	0.00752472002
17	-0.404197507	-0.432449019	0.00728545361
18	-0.425645804	-0.432071063	0.00687918223
19	-0.426413124	-0.431773277	0.00651386527
20	-0.46238702	-0.433303964	0.00636634903
21	-0.446967112	-0.43395459	0.00609045779
22	-0.47454568	-0.435799639	0.00609308885
23	-0.406232853	-0.434514127	0.00596237783
24	-0.41511107	-0.433705666	0.00576550625
25	-0.417920119	-0.433074244	0.00556601033
26	-0.440202763	-0.433348418	0.00535467358
27	-0.469944074	-0.434703813	0.00532782627
28	-0.410819227	-0.433850792	0.0052044044
29	-0.450770077	-0.434434216	0.00505551386
30	-0.42620036	-0.434159754	0.00489179602
31	-0.40885144	-0.433343356	0.00480128349
32	-0.440341265	-0.433562041	0.00465396346
33	-0.42207441	-0.433213931	0.00452414269
34	-0.454067977	-0.433827285	0.0044317128
35	-0.443329377	-0.434098774	0.00431178549
36	-0.429746565	-0.433977879	0.0041920459
37	-0.457766849	-0.434620824	0.00412755641
38	-0.449645468	-0.43501621	0.00403687775
39	-0.44510482	-0.435274892	0.00394050588
40	-0.44879278	-0.435612839	0.00385556942
41	-0.424070643	-0.435331322	0.00377087857
42	-0.407470469	-0.434667968	0.00373931049
43	-0.42008548	-0.434328841	0.00366702936
44	-0.432182693	-0.434280065	0.00358305057
45	-0.375441248	-0.432972535	0.00373862211
46	-0.451958284	-0.433385269	0.00367966518
47	-0.47344787	-0.434237665	0.00370004688
48	-0.461704753	-0.434809896	0.00366706478
49	-0.450193347	-0.435123844	0.00360514292
50	-0.449226496	-0.435405897	0.00354354726
51	-0.430147047	-0.435302782	0.00347490131
52	-0.426058314	-0.435125004	0.00341205561
53	-0.399160881	-0.434446436	0.00341515052
54	-0.437815052	-0.434508817	0.00335189084
55	-0.436023139	-0.434536351	0.00329049823
56	-0.436495345	-0.434571333	0.00323139447
57	-0.458606058	-0.434992994	0.00320208153
58	-0.439649819	-0.435073285	0.00314741317
59	-0.412126599	-0.434684358	0.00311795928
60	-0.400823189	-0.434120005	0.00311706729
61	-0.427441321	-0.434010518	0.00306749651
62	-0.402741609	-0.433506181	0.00305947014
63	-0.447977261	-0.433735881	0.00301926569
64	-0.456181267	-0.43408659	0.00299233826
65	-0.419187721	-0.433857376	0.0029548463
66	-0.482152937	-0.434589127	0.00300033277
67	-0.454659057	-0.434888679	0.00297035542
68	-0.418086781	-0.434641592	0.00293676061
69	-0.467331087	-0.435115353	0.00293240939
70	-0.477006314	-0.435713795	0.00295152022
71	-0.342858687	-0.434405976	0.00319005753
72	-0.463480933	-0.434809795	0.00317125481
73	-0.455737815	-0.435096481	0.00314062337
74	-0.444066363	-0.435217695	0.00310026235
75	-0.448367488	-0.435393026	0.00306366732
76	-0.423474462	-0.435236203	0.00302715203
77	-0.464889662	-0.435621312	0.00301229849
78	-0.454112327	-0.435858377	0.0029828638
79	-0.403674806	-0.43545099	0.00297290902
80	-0.425496102	-0.435326554	0.00293814868
81	-0.434004977	-0.435310238	0.00290169439
82	-0.405338941	-0.434944734	0.00288930122
83	-0.384540486	-0.434337454	0.00291816596
84	-0.478368305	-0.434861631	0.00293047765
85	-0.490913232	-0.435521062	0.00296993005
86	-0.44316869	-0.435609987	0.00293653959
87	-0.437973546	-0.435637155	0.00290271715
88	-0.481329035	-0.436156381	0.00291613918
89	-0.449430833	-0.436305532	0.00288704271
90	-0.454711909	-0.436510047	0.00286210055
91	-0.415124618	-0.436275042	0.00284021323
92	-0.475846591	-0.436705168	0.00284191022
93	-0.445511359	-0.436799858	0.00281278025
94	-0.401512056	-0.436424456	0.00280790398
95	-0.450950365	-0.43657736	0.00278239442
96	-0.452233869	-0.436740449	0.00275808463
97	-0.387721413	-0.436235098	0.00277588983
98	-0.483761014	-0.436720056	0.00278989113
99	-0.460166755	-0.436956892	0.00277170367
100	-0.455083362	-0.437138156	0.0027498275
