0.1	0.788769098	0.685439881	-0.399474429
0.0995	0.854872361	0.552021635	-0.374888072
0.099	0.732324298	0.652792018	-0.441609246
0.0985	0.807099059	0.629355208	-0.414815027
0.098	0.964629918	0.55951785	-0.324444198
0.0975	0.678917541	0.570803239	-0.359302493
0.097	0.955607295	0.575039254	-0.383525466
0.0965	0.964252556	0.563251255	-0.298666092
0.096	0.732904225	0.725598924	-0.422622509
0.0955	0.618776822	0.608739696	-0.383214212
0.095	0.738797388	0.590665979	-0.417610143
0.0945	0.74600171	0.661358491	-0.428949637
0.094	0.677346544	0.595828046	-0.419290108
0.0935	0.515602647	0.687058508	-0.250568699
0.093	0.621780096	0.913731258	-0.212075404
0.0925	0.935669785	0.715269216	-0.242775916
0.092	0.630623352	0.555192613	-0.335869409
0.0915	0.958838531	0.671593406	-0.286488426
0.091	0.936593073	0.632835382	-0.354714216
0.0905	0.737518408	0.62648948	-0.434834784
0.09	0.645143916	0.84101116	-0.330137106
0.0895	0.437360713	0.822103385	-0.244923929
0.089	0.710202959	0.749808324	-0.399983524
0.0885	0.689529342	0.808812184	-0.314148432
0.088	0.748289517	0.704229205	-0.400907823
0.0875	0.640461014	0.814627513	-0.30558201
0.087	0.382903937	0.860719408	-0.260511298
0.0865	0.54575361	0.886828774	-0.283523148
0.086	0.484723911	1.11486007	-0.180736757
0.0855	0.34699053	0.907875035	-0.252489041
0.085	0.730812967	0.732165506	-0.375459063
0.0845	0.733420044	0.625848915	-0.432408089
0.084	0.740500728	0.611246341	-0.417511455
0.0835	0.801579674	0.753241688	-0.394136022
0.083	0.564999037	0.568747675	-0.298386286
0.0825	0.847033436	0.711305625	-0.402392876
0.082	0.800545897	0.580102871	-0.428230246
0.0815	0.928806635	0.572365207	-0.388899431
0.081	0.911973828	0.729900014	-0.219064147
0.0805	0.747958386	0.723544633	-0.319227953
0.08	0.791756803	0.733899839	-0.393464288
0.0795	0.568924267	0.858527466	-0.277209525
0.079	0.901656768	0.483667151	-0.214132402
0.0785	0.871575743	0.802225298	-0.20179329
0.078	0.942203361	0.814208618	-0.100365676
0.0775	0.762744175	0.50358101	-0.371452886
0.077	0.759600067	0.492868709	-0.314759825
0.0765	0.746356151	0.658914592	-0.458182083
0.076	0.599828785	0.863230599	-0.285209853
0.0755	0.839969255	0.667799811	-0.411169363
0.075	0.600004783	0.726674569	-0.330297505
0.0745	0.629717878	0.73983533	-0.35707376
0.074	0.706062415	0.636998452	-0.390495449
0.0735	0.889757185	0.571971332	-0.399614546
0.073	0.797356014	0.629624408	-0.465812143
0.0725	0.520557585	0.982490271	-0.188665818
0.072	0.681019255	1.07952561	0.0133732996
0.0715	0.54545106	0.804838727	-0.2966378
0.071	0.64033184	0.788788203	-0.332439786
0.0705	0.936833741	0.746777132	-0.314048243
0.07	0.9364703	0.702941935	-0.246455862
0.0695	0.634646902	0.443622019	0.0731805488
0.069	0.839759841	0.644878162	-0.452317103
0.0685	0.746689673	0.57557304	-0.438551898
0.068	0.772806758	0.668827401	-0.425160046
0.0675	0.585991639	0.581998934	-0.252641534
0.067	0.774195438	0.738323614	-0.350126472
0.0665	0.81097097	0.719160384	-0.376381081
0.066	0.863019723	0.645165495	-0.419585294
0.0655	0.773370423	0.556754995	-0.427971708
0.065	0.930468878	0.587540385	-0.400811864
0.0645	0.911236799	0.751069914	-0.389501873
0.064	0.780055323	0.617812864	-0.439225622
0.0635	0.566811288	0.536612609	-0.189272048
0.063	0.638557148	0.589062775	-0.330753957
0.0625	0.744761389	0.723051425	-0.337682948
0.062	0.695004485	0.628502107	-0.37338376
0.0615	0.809987181	0.625337299	-0.437380286
0.061	0.705649536	0.63361256	-0.434136464
0.0605	0.756584054	0.697467506	-0.419741117
0.06	0.522520209	0.750592252	-0.257500774
0.0595	0.853840479	0.526198983	-0.367594838
0.059	0.929628428	0.716807242	-0.301117158
0.0585	0.779510996	0.790501	-0.238294214
0.058	0.775559488	0.776861913	-0.356807799
0.0575	0.708456174	0.61049422	-0.395455379
0.057	0.863081941	0.624378979	-0.441190117
0.0565	0.697863397	0.769636347	-0.341814069
0.056	0.844671103	0.716051684	-0.397769006
0.0555	0.863255994	0.705497351	-0.393010678
0.055	0.763714916	0.723669633	-0.349407336
0.0545	0.704538087	0.750890546	-0.397775337
0.054	0.605964626	0.78450362	-0.298688119
0.0535	0.387132513	0.727627427	-0.158612743
0.053	0.833253611	0.581925163	-0.434831336
0.0525	0.703947914	0.566406423	-0.365361506
0.052	0.831057496	0.751399712	-0.3200522
0.0515	0.862041477	0.657285835	-0.386998772
0.051	0.873645735	0.689854436	-0.375325923
0.0505	0.652756232	0.605108514	-0.349174553
0.05	0.800880309	0.725281923	-0.380757451
0.0495	0.728802461	0.549083197	-0.381824099
0.049	0.757744945	0.703482067	-0.354273957
0.0485	0.808901162	0.59162128	-0.433138754
0.048	0.709643481	0.724627363	-0.35378182
0.0475	0.802643435	0.694316067	-0.401813653
0.047	0.90294775	0.577928728	-0.415697439
0.0465	0.790380394	0.577773053	-0.440956117
0.046	0.728016359	0.626665822	-0.418450554
0.0455	0.761746148	0.592576871	-0.447250375
0.045	0.784332672	0.538076539	-0.396845024
0.0445	0.754788038	0.627819041	-0.448021442
0.044	0.847657415	0.674515259	-0.389154345
0.0435	0.621706792	0.716983206	-0.359129066
0.043	0.776726742	0.564264431	-0.436394994
0.0425	0.914931879	0.590672954	-0.403978197
0.042	0.834785726	0.717402713	-0.40009413
0.0415	0.64755212	0.571647837	-0.37214268
0.041	0.793123893	0.608158751	-0.457841438
0.0405	0.822182932	0.542675073	-0.363519172
0.04	0.924572685	0.614795328	-0.347374102
0.0395	0.686627953	0.648892218	-0.40072997
0.039	0.747542534	0.695971621	-0.409577424
0.0385	0.815289172	0.60146584	-0.448922977
0.038	0.753347016	0.664445203	-0.427156659
0.0375	0.727220237	0.678893083	-0.407971198
0.037	0.748545819	0.628748464	-0.426678013
0.0365	0.881781606	0.551664033	-0.39290215
0.036	0.685048953	0.687497177	-0.379285639
0.0355	0.756369019	0.613200345	-0.43210264
0.035	0.709155995	0.571914156	-0.406554823
0.0345	0.874285039	0.596995753	-0.410515654
0.034	0.793872991	0.546561208	-0.419522453
0.0335	0.73164231	0.591820516	-0.387413467
0.033	0.754947507	0.59735963	-0.409895749
0.0325	0.748695065	0.649336147	-0.423169216
0.032	0.763703287	0.746846845	-0.375732747
0.0315	0.723518799	0.722794082	-0.408659899
0.031	0.797001914	0.654371521	-0.431157732
0.0305	0.828289126	0.646418539	-0.432401041
0.03	0.870592429	0.609984051	-0.435747847
0.0295	0.801333749	0.650673885	-0.421090447
0.029	0.771469228	0.736525298	-0.360449743
0.0285	0.808173886	0.623624182	-0.426152242
0.028	0.773949379	0.654946724	-0.430139949
0.0275	0.809594906	0.637743129	-0.430079196
0.027	0.676231384	0.629950869	-0.356404275
0.0265	0.723036962	0.629589498	-0.420949917
0.026	0.873278133	0.584632747	-0.398315448
0.0255	0.758412461	0.563130123	-0.43527824
0.025	0.772311346	0.615349278	-0.440709083
0.0245	0.821255611	0.53347079	-0.320893208
0.024	0.757508471	0.655610537	-0.444647282
0.0235	0.735661656	0.6182285	-0.42500771
0.023	0.706205696	0.641923049	-0.401217491
0.0225	0.745142197	0.674548901	-0.427688294
0.022	0.838253267	0.597669024	-0.437329115
0.0215	0.785180412	0.604833416	-0.444304251
0.021	0.78015953	0.610138245	-0.452982246
0.0205	0.799980938	0.576292414	-0.428765351
0.02	0.810213043	0.619050113	-0.426938221
0.0195	0.725963483	0.591321771	-0.423727081
0.019	0.752901002	0.638400452	-0.447456148
0.0185	0.831720255	0.63225626	-0.431949543
0.018	0.806537976	0.623070313	-0.446503923
0.0175	0.769459776	0.607592821	-0.437918864
0.017	0.853465519	0.631038818	-0.418331262
0.0165	0.853404429	0.610086866	-0.433771498
0.016	0.708039203	0.574404251	-0.417886408
0.0155	0.721057879	0.633754973	-0.425072255
0.015	0.88909886	0.620800843	-0.418272206
0.0145	0.774825601	0.565283588	-0.44134391
0.014	0.757693815	0.579136917	-0.441342021
0.0135	0.815748422	0.666552303	-0.426909176
0.013	0.821102684	0.68944651	-0.407236648
0.0125	0.773713603	0.603361959	-0.446094827
0.012	0.773887084	0.661688784	-0.436418358
0.0115	0.814139089	0.620796654	-0.442161557
0.011	0.806642512	0.642306543	-0.441318318
0.0105	0.742328346	0.584757456	-0.414828019
0.01	0.810894607	0.582780793	-0.434095757
0.0095	0.82071673	0.649907871	-0.440808682
0.009	0.785736162	0.621199754	-0.449303625
0.0085	0.759086657	0.657814175	-0.430604888
0.008	0.795928072	0.639220878	-0.440928571
0.0075	0.777647663	0.5859118	-0.443391564
0.007	0.810325554	0.607546237	-0.447697433
0.0065	0.821989129	0.604426511	-0.422988891
0.006	0.819272503	0.630867699	-0.453041261
0.0055	0.80338446	0.634935845	-0.44427957
0.005	0.868949128	0.622632998	-0.438457119
0.0045	0.80077934	0.616554514	-0.456495131
0.004	0.808830888	0.601794627	-0.442018115
0.0035	0.819537095	0.666641876	-0.415793173
0.003	0.844561267	0.634067473	-0.430308686
0.0025	0.834178797	0.620922368	-0.452559825
0.002	0.797580901	0.620911677	-0.425883197
0.0015	0.777024216	0.593020721	-0.443279683
0.001	0.787096878	0.584551439	-0.440895549
