1	0.085137	0.000000
2	0.082453	0.002684
3	0.081621	0.001759
4	0.082147	0.001350
5	0.082396	0.001075
6	0.082837	0.000983
7	0.082556	0.000877
8	0.082592	0.000760
9	0.082646	0.000673
10	0.082540	0.000611
11	0.082567	0.000553
12	0.082475	0.000513
13	0.082476	0.000472
14	0.082921	0.000624
15	0.082810	0.000591
16	0.082731	0.000559
17	0.082663	0.000529
18	0.082922	0.000562
19	0.082871	0.000534
20	0.082858	0.000507
21	0.082778	0.000489
22	0.082847	0.000471
23	0.082923	0.000456
24	0.082962	0.000439
25	0.082977	0.000421
26	0.083021	0.000407
27	0.083088	0.000397
28	0.083185	0.000395
29	0.083223	0.000383
30	0.083284	0.000375
31	0.083098	0.000407
32	0.083085	0.000395
33	0.083151	0.000388
34	0.083116	0.000378
35	0.083042	0.000375
36	0.082996	0.000367
37	0.082905	0.000368
38	0.082897	0.000359
39	0.082859	0.000351
40	0.082962	0.000357
41	0.083034	0.000356
42	0.083056	0.000348
43	0.083164	0.000357
44	0.083211	0.000352
45	0.083283	0.000351
46	0.083311	0.000345
47	0.083343	0.000339
48	0.083447	0.000347
49	0.083478	0.000342
50	0.083496	0.000335
51	0.083472	0.000329
52	0.083433	0.000325
53	0.083464	0.000321
54	0.083483	0.000315
55	0.083508	0.000310
56	0.083506	0.000305
57	0.083539	0.000301
58	0.083499	0.000299
59	0.083467	0.000295
60	0.083470	0.000290
61	0.083472	0.000286
62	0.083506	0.000283
63	0.083556	0.000283
64	0.083518	0.000281
65	0.083487	0.000279
66	0.083472	0.000275
67	0.083495	0.000271
68	0.083439	0.000273
69	0.083395	0.000273
70	0.083389	0.000269
71	0.083361	0.000267
72	0.083387	0.000264
73	0.083369	0.000261
74	0.083367	0.000257
75	0.083401	0.000256
76	0.083438	0.000256
77	0.083393	0.000256
78	0.083388	0.000253
79	0.083368	0.000251
80	0.083363	0.000247
81	0.083301	0.000252
82	0.083291	0.000249
83	0.083338	0.000251
84	0.083332	0.000248
85	0.083322	0.000245
86	0.083325	0.000242
87	0.083328	0.000239
88	0.083326	0.000237
89	0.083334	0.000234
90	0.083308	0.000233
91	0.083364	0.000237
92	0.083393	0.000236
93	0.083436	0.000237
94	0.083432	0.000235
95	0.083449	0.000233
96	0.083436	0.000231
97	0.083463	0.000230
98	0.083477	0.000228
99	0.083473	0.000226
100	0.083468	0.000224
